EEG,Heart,Pressure,Label
280,79,126,A
158,86,122,B
175,70,151,C
279,77,128,A
214,79,104,A
279,76,100,A
201,78,107,A
182,79,140,C
171,70,156,C
244,72,128,A
151,88,115,B
150,82,123,B
152,80,137,B
189,74,169,C
195,75,167,C
220,75,125,A
176,86,129,B
195,80,138,B
170,89,129,B
187,77,154,C
179,74,167,C
194,80,140,C
262,79,133,A
162,81,106,B
152,88,119,B
176,80,140,B
177,71,156,C
179,70,161,C
150,70,149,C
193,72,168,C
175,80,157,C
158,80,123,B
151,85,114,B
153,79,165,C
154,78,150,C
196,70,159,C
186,75,149,C
150,70,151,C
299,72,105,A
216,72,102,A
180,84,105,B
173,74,145,C
182,79,143,C
178,79,152,C
171,73,145,C
215,76,127,A
195,75,166,C
196,77,154,C
197,70,160,C
242,77,107,A
247,73,137,A
190,82,129,B
152,70,161,C
174,73,168,C
188,71,146,C
169,76,148,C
162,75,144,C
202,77,112,A
257,75,123,A
153,82,126,B
150,76,156,C
254,80,124,A
165,79,167,C
152,74,153,C
189,71,152,C
174,80,150,C
231,72,106,A
168,88,140,B
162,76,166,C
171,74,160,C
154,75,160,C
296,78,117,A
294,71,109,A
192,90,126,B
167,80,105,B
151,85,135,B
180,78,162,C
187,75,168,C
275,79,134,A
297,74,132,A
179,75,150,C
150,86,114,B
173,88,114,B
181,80,160,C
187,80,164,C
173,78,160,C
185,70,169,C
174,79,162,C
175,73,158,C
197,70,148,C
196,71,151,C
231,74,133,A
152,82,107,B
191,79,144,C
182,74,150,C
200,70,109,A
185,80,129,B
179,70,157,C
178,76,170,C
171,80,149,C
151,71,157,C
210,79,136,A
288,70,135,A
233,80,116,A
150,84,117,B
156,81,115,B
179,82,102,B
187,75,161,C
239,77,127,A
274,71,127,A
300,75,114,A
197,72,146,C
168,70,143,C
254,74,118,A
200,82,114,B
156,88,109,B
180,76,157,C
179,77,156,C
188,76,168,C
152,80,148,C
179,80,168,C
248,70,137,A
277,78,127,A
299,75,135,A
155,83,131,B
194,75,157,C
154,86,115,B
238,76,115,A
160,78,148,C
168,88,110,B
169,74,163,C
281,77,129,A
172,85,112,B
183,90,130,B
153,72,144,C
179,73,170,C
172,72,163,C
152,77,146,C
155,74,162,C
186,72,140,C
165,71,142,C
189,77,152,C
165,78,150,C
257,78,113,A
269,77,100,A
194,75,145,C
228,76,115,A
191,81,102,B
183,89,112,B
168,80,143,C
193,77,158,C
178,73,156,C
159,90,103,B
189,81,104,B
170,86,138,B
159,80,159,C
250,77,108,A
268,71,100,A
163,87,134,B
167,75,140,C
297,71,107,A
158,88,127,B
175,70,142,C
169,74,143,C
177,77,149,C
206,73,133,A
201,70,108,A
181,90,107,B
194,70,168,C
170,77,167,C
191,80,164,C
298,79,121,A
180,76,155,C
158,76,142,C
215,71,131,A
182,82,100,B
169,89,127,B
151,89,127,B
183,80,168,C
160,75,150,C
155,75,154,C
275,79,138,A
153,74,161,C
165,76,159,C
248,78,117,A
151,86,138,B
175,80,154,C
160,75,145,C
160,87,115,B
171,70,168,C
173,78,147,C
274,79,136,A
203,72,133,A
186,80,138,B
196,77,168,C
156,78,160,C
181,71,165,C
240,78,135,A
161,83,138,B
248,77,138,A
216,76,115,A
230,71,133,A
191,78,151,C
175,82,113,B
182,86,136,B
173,90,137,B
153,77,154,C
153,70,141,C
178,77,142,C
280,77,127,A
159,81,126,B
169,90,106,B
199,85,115,B
198,88,135,B
172,80,155,C
198,80,141,C
181,83,129,B
198,70,166,C
160,70,158,C
171,79,151,C
192,76,151,C
280,72,129,A
213,70,116,A
218,73,140,A
251,77,130,A
154,85,103,B
260,70,101,A
193,84,117,B
155,84,109,B
173,88,113,B
158,73,144,C
286,73,112,A
267,71,134,A
165,81,125,B
171,73,167,C
179,75,170,C
167,79,142,C
172,70,162,C
193,86,111,B
159,78,149,C
166,79,169,C
165,76,141,C
155,73,141,C
152,78,156,C
218,76,119,A
250,70,122,A
254,74,114,A
188,75,170,C
183,79,155,C
232,80,125,A
183,82,110,B
192,84,116,B
165,71,168,C
184,75,143,C
235,77,127,A
224,75,114,A
271,72,105,A
157,80,155,C
170,73,146,C
215,78,117,A
247,76,137,A
182,88,109,B
198,82,135,B
197,71,161,C
186,73,141,C
185,71,154,C
211,72,119,A
292,80,135,A
152,80,100,B
176,70,141,C
277,75,119,A
169,88,124,B
170,89,113,B
163,72,151,C
166,78,152,C
153,78,147,C
176,72,140,C
199,80,118,B
172,83,125,B
171,73,144,C
195,78,169,C
200,70,141,C
234,79,112,A
163,86,101,B
192,72,168,C
153,80,141,C
197,70,162,C
192,75,151,C
195,80,144,C
219,77,129,A
281,74,124,A
247,73,106,A
187,81,109,B
171,88,111,B
199,74,148,C
189,73,160,C
159,88,136,B
195,84,108,B
170,77,146,C
178,77,150,C
161,80,146,C
155,78,154,C
167,70,148,C
188,80,160,C
177,79,168,C
196,77,166,C
206,77,103,A
170,90,116,B
194,75,144,C
153,76,144,C
185,72,147,C
150,90,122,B
154,79,142,C
282,78,125,A
211,75,106,A
152,86,116,B
167,85,123,B
187,79,157,C
179,80,144,C
158,79,157,C
194,73,165,C
166,76,144,C
187,83,124,B
152,86,132,B
181,80,106,B
186,82,113,B
187,80,170,C
169,74,162,C
171,75,154,C
193,78,142,C
298,77,130,A
194,86,139,B
172,81,108,B
195,81,122,B
169,73,158,C
163,73,157,C
175,75,146,C
214,77,135,A
158,80,124,B
159,80,146,C
199,71,162,C
221,75,115,A
287,71,115,A
187,83,107,B
178,80,152,C
187,70,143,C
176,76,169,C
236,77,117,A
238,73,122,A
253,73,136,A
194,90,129,B
187,76,141,C
167,72,148,C
177,75,144,C
162,80,145,C
162,71,150,C
233,70,132,A
230,73,138,A
151,86,115,B
190,73,140,C
212,78,121,A
169,81,126,B
199,80,101,B
180,82,113,B
155,71,154,C
225,74,116,A
210,72,138,A
185,84,132,B
166,84,135,B
152,85,113,B
188,85,125,B
165,70,170,C
254,70,139,A
298,79,122,A
186,80,133,B
174,78,165,C
172,70,141,C
239,74,139,A
258,71,127,A
293,77,138,A
248,71,104,A
182,83,114,B
187,76,168,C
207,79,117,A
242,70,107,A
280,80,116,A
276,77,140,A
182,88,135,B
175,78,155,C
248,75,124,A
158,79,167,C
291,72,129,A
188,90,136,B
151,81,133,B
194,70,160,C
182,73,167,C
280,78,122,A
296,73,100,A
150,73,142,C
191,75,148,C
185,72,163,C
184,74,155,C
221,77,126,A
245,75,133,A
233,72,118,A
170,86,135,B
190,76,143,C
201,79,102,A
202,74,104,A
178,81,130,B
172,89,122,B
157,77,157,C
181,78,152,C
255,70,114,A
225,70,134,A
200,72,168,C
199,74,161,C
178,76,143,C
211,70,135,A
196,83,127,B
174,75,155,C
198,74,156,C
276,80,139,A
297,73,100,A
257,74,108,A
262,70,113,A
179,72,153,C
165,72,140,C
270,70,116,A
220,72,118,A
280,71,104,A
206,78,106,A
200,86,128,B
171,87,120,B
167,83,128,B
170,79,140,C
256,80,120,A
178,76,157,C
158,71,148,C
213,76,109,A
186,85,101,B
190,78,150,C
186,76,166,C
262,77,114,A
300,79,134,A
187,89,135,B
195,80,144,C
178,71,150,C
155,72,162,C
157,86,108,B
177,88,122,B
174,72,161,C
154,70,158,C
157,75,155,C
179,83,101,B
157,86,139,B
183,80,153,C
192,74,144,C
151,71,155,C
153,76,168,C
177,75,169,C
166,74,164,C
261,75,112,A
164,86,120,B
171,89,135,B
178,89,129,B
180,86,140,B
155,87,133,B
180,74,153,C
176,78,155,C
184,75,160,C
158,79,159,C
199,74,165,C
192,75,164,C
233,70,106,A
275,73,100,A
211,71,115,A
154,88,119,B
193,73,156,C
173,72,159,C
192,75,143,C
217,79,133,A
160,71,160,C
256,76,140,A
245,70,115,A
221,73,100,A
296,75,140,A
196,76,146,C
159,70,142,C
177,90,132,B
158,88,111,B
180,79,162,C
231,73,138,A
150,90,135,B
150,88,117,B
181,81,137,B
165,72,148,C
186,73,154,C
192,74,158,C
189,80,145,C
279,70,105,A
273,74,111,A
166,85,126,B
170,88,111,B
196,80,111,B
192,80,161,C
191,74,141,C
177,72,156,C
287,77,123,A
235,73,128,A
171,82,119,B
175,74,161,C
187,73,142,C
164,78,157,C
193,75,142,C
171,81,106,B
178,81,140,B
196,84,101,B
180,75,148,C
166,78,143,C
152,70,162,C
280,71,112,A
189,74,142,C
179,79,152,C
165,75,155,C
197,74,157,C
290,72,104,A
272,80,130,A
196,84,116,B
152,81,125,B
174,73,160,C
267,73,135,A
236,72,109,A
195,76,142,C
283,74,126,A
162,87,109,B
170,82,108,B
178,83,108,B
195,82,120,B
151,87,116,B
193,74,148,C
181,72,151,C
195,88,106,B
176,86,133,B
173,83,137,B
150,89,138,B
153,71,158,C
193,77,156,C
176,79,168,C
154,72,158,C
281,79,101,A
150,80,150,C
206,74,119,A
273,72,119,A
200,84,132,B
153,88,131,B
150,87,121,B
194,88,104,B
188,76,144,C
184,85,128,B
190,82,136,B
189,90,133,B
192,90,114,B
165,84,106,B
175,79,158,C
165,74,146,C
178,77,165,C
187,71,155,C
212,72,127,A
185,76,165,C
187,73,150,C
168,76,162,C
189,73,162,C
181,80,138,B
167,72,147,C
193,78,168,C
152,70,164,C
189,80,151,C
185,79,155,C
193,82,127,B
170,90,120,B
183,85,132,B
171,78,142,C
167,80,147,C
169,74,160,C
164,78,142,C
150,74,152,C
239,74,109,A
233,78,117,A
184,73,154,C
162,79,154,C
201,70,138,A
294,73,116,A
268,80,127,A
163,85,139,B
176,86,119,B
190,77,161,C
151,73,144,C
298,80,137,A
231,79,139,A
156,87,137,B
152,88,101,B
170,89,120,B
156,86,103,B
166,77,160,C
193,80,161,C
296,76,101,A
151,82,125,B
181,89,119,B
234,72,134,A
284,73,100,A
165,80,116,B
169,81,131,B
169,73,158,C
183,73,145,C
178,80,154,C
177,78,151,C
178,73,156,C
299,79,130,A
237,78,103,A
234,78,108,A
275,75,113,A
155,72,140,C
160,71,142,C
168,75,162,C
217,78,132,A
179,80,157,C
187,77,151,C
286,76,133,A
176,83,108,B
174,80,140,C
176,74,158,C
179,75,163,C
165,79,163,C
284,78,128,A
227,71,100,A
202,80,124,A
260,70,114,A
183,82,104,B
175,74,162,C
224,74,102,A
164,88,119,B
174,74,170,C
184,71,147,C
160,76,169,C
155,71,161,C
189,79,167,C
170,88,127,B
160,82,108,B
153,82,133,B
231,70,135,A
179,80,168,C
193,74,150,C
218,79,103,A
266,72,101,A
191,82,140,B
157,87,136,B
178,90,103,B
176,85,106,B
160,78,157,C
296,74,101,A
237,74,105,A
185,82,107,B
151,70,164,C
168,74,165,C
292,75,122,A
233,72,109,A
199,89,132,B
170,89,120,B
209,78,118,A
237,75,139,A
212,70,132,A
179,75,151,C
275,72,107,A
196,88,137,B
187,77,165,C
158,75,162,C
160,72,144,C
169,76,166,C
247,70,118,A
157,85,137,B
184,78,163,C
272,77,139,A
233,80,103,A
160,88,110,B
158,72,158,C
159,77,141,C
177,70,150,C
170,73,144,C
219,80,128,A
163,87,115,B
191,89,117,B
166,85,120,B
200,88,123,B
200,76,116,A
240,78,137,A
238,73,119,A
245,74,106,A
172,81,118,B
155,88,123,B
151,81,100,B
155,78,141,C
177,79,151,C
272,70,102,A
198,80,100,B
184,70,147,C
191,80,141,C
175,79,159,C
292,76,106,A
284,71,138,A
160,76,154,C
173,77,153,C
291,71,127,A
212,77,119,A
189,73,155,C
197,78,142,C
245,77,109,A
297,73,127,A
172,80,122,B
174,73,149,C
290,75,134,A
183,89,111,B
181,82,139,B
164,79,141,C
179,72,148,C
189,79,142,C
161,70,170,C
195,71,162,C
248,76,133,A
200,84,128,B
190,76,146,C
174,77,154,C
187,73,149,C
173,76,142,C
163,72,140,C
179,80,141,C
276,70,125,A
275,71,132,A
177,86,118,B
172,79,156,C
177,70,142,C
182,82,133,B
173,77,159,C
154,76,152,C
172,80,142,C
234,80,107,A
177,81,111,B
195,86,107,B
177,88,118,B
289,77,124,A
298,79,139,A
182,84,138,B
152,86,127,B
153,77,166,C
221,73,102,A
187,85,133,B
187,83,115,B
165,81,114,B
168,78,160,C
180,80,154,C
173,78,164,C
174,76,159,C
228,74,129,A
269,73,110,A
168,86,120,B
180,86,116,B
196,86,110,B
200,80,170,C
163,73,149,C
188,78,163,C
247,76,128,A
253,80,140,A
260,77,132,A
157,80,119,B
156,85,122,B
174,79,145,C
193,82,137,B
156,88,132,B
176,77,144,C
192,79,152,C
173,80,114,B
193,79,170,C
204,76,137,A
286,74,130,A
157,84,137,B
187,84,139,B
175,84,109,B
156,90,114,B
162,75,156,C
178,70,163,C
257,79,126,A
238,78,118,A
287,73,129,A
164,80,142,C
193,76,169,C
169,72,151,C
231,80,105,A
218,71,124,A
179,81,127,B
168,90,116,B
155,84,129,B
186,81,129,B
150,75,145,C
251,75,133,A
210,76,108,A
173,90,104,B
202,78,138,A
218,76,113,A
255,75,106,A
159,85,135,B
194,75,158,C
175,79,149,C
155,79,143,C
160,76,147,C
188,70,154,C
184,70,142,C
210,75,126,A
162,84,124,B
196,83,116,B
168,86,130,B
165,71,142,C
203,76,133,A
248,71,113,A
212,72,138,A
289,73,114,A
257,80,131,A
154,80,161,C
187,77,142,C
212,73,132,A
284,73,104,A
172,80,100,B
184,81,130,B
168,82,107,B
188,70,156,C
186,76,155,C
224,78,115,A
208,74,122,A
273,73,120,A
223,72,112,A
193,90,130,B
178,77,140,C
267,80,103,A
262,72,121,A
205,71,135,A
153,85,121,B
161,82,123,B
175,86,126,B
188,86,131,B
151,80,149,C
161,71,144,C
174,74,156,C
198,72,161,C
191,71,158,C
192,77,149,C
200,75,159,C
168,70,151,C
170,80,170,C
212,77,106,A
288,79,121,A
179,89,106,B
190,79,143,C
150,70,168,C
173,77,167,C
275,70,139,A
174,87,136,B
186,87,131,B
195,89,123,B
168,70,151,C
191,72,156,C
163,80,146,C
270,73,130,A
286,71,137,A
258,74,109,A
158,83,129,B
190,86,109,B
172,71,163,C
150,72,166,C
197,72,150,C
284,75,135,A
199,80,122,B
186,87,135,B
190,80,158,C
170,76,146,C
296,74,117,A
151,71,164,C
186,74,153,C
178,80,140,B
180,72,159,C
184,72,163,C
152,79,148,C
169,71,144,C
161,72,143,C
158,73,153,C
165,86,111,B
196,86,113,B
173,83,115,B
192,73,162,C
197,74,161,C
195,75,161,C
200,74,149,C
178,90,106,B
169,90,121,B
175,77,145,C
191,71,158,C
200,77,170,C
158,83,110,B
200,89,120,B
177,70,166,C
151,72,168,C
213,77,112,A
286,78,137,A
210,80,113,A
286,80,104,A
184,84,104,B
156,83,107,B
161,74,146,C
246,75,127,A
176,86,133,B
193,80,144,C
151,80,136,B
164,74,163,C
188,75,148,C
198,80,149,C
299,79,102,A
229,77,100,A
249,77,133,A
167,89,105,B
200,87,121,B
163,85,122,B
154,78,162,C
184,74,167,C
159,78,141,C
235,80,118,A
189,83,120,B
195,77,150,C
185,71,170,C
165,78,169,C
252,73,132,A
260,79,133,A
162,71,170,C
298,74,132,A
300,77,100,A
226,71,120,A
169,82,117,B
167,81,115,B
190,78,164,C
163,79,159,C
267,75,123,A
175,87,105,B
159,70,157,C
283,76,103,A
271,80,115,A
185,86,138,B
190,87,105,B
181,78,168,C
257,80,122,A
176,83,135,B
198,89,104,B
175,85,119,B
185,89,119,B
179,80,143,C
151,74,170,C
155,88,140,B
162,82,125,B
174,89,121,B
191,80,140,B
196,71,166,C
151,76,162,C
169,79,161,C
183,71,145,C
251,74,127,A
263,78,114,A
226,71,127,A
297,72,137,A
184,85,126,B
152,79,160,C
199,78,166,C
171,76,142,C
298,70,114,A
254,79,105,A
288,77,101,A
195,86,109,B
151,74,145,C
153,71,150,C
199,72,153,C
161,74,146,C
174,80,158,C
201,77,100,A
156,87,132,B
191,79,170,C
198,76,145,C
151,79,144,C
196,75,149,C
212,75,107,A
205,76,105,A
175,83,138,B
187,76,160,C
171,74,168,C
182,77,164,C
198,74,144,C
150,76,164,C
259,75,112,A
229,78,119,A
151,86,135,B
156,80,154,C
181,77,155,C
265,71,104,A
217,76,108,A
279,76,137,A
213,79,125,A
248,73,134,A
277,70,122,A
275,78,140,A
230,78,126,A
201,77,112,A
182,83,114,B
176,86,100,B
179,79,141,C
161,80,126,B
198,78,155,C
195,74,154,C
161,71,146,C
194,71,146,C
167,70,166,C
199,88,133,B
153,78,164,C
155,78,162,C
195,77,141,C
166,72,143,C
271,74,112,A
181,71,153,C
195,74,165,C
200,75,170,C
154,76,160,C
242,71,138,A
275,75,112,A
158,81,131,B
197,85,125,B
176,80,146,C
180,75,166,C
285,74,138,A
158,88,104,B
180,80,126,B
166,90,124,B
156,89,120,B
159,89,138,B
152,82,119,B
189,72,161,C
171,70,147,C
177,78,149,C
236,75,132,A
292,72,136,A
157,89,104,B
224,80,103,A
277,76,110,A
213,70,125,A
155,84,136,B
174,85,100,B
184,78,160,C
158,74,157,C
182,79,155,C
192,78,161,C
170,75,142,C
248,79,130,A
263,71,109,A
167,80,105,B
196,80,169,C
166,74,152,C
293,75,139,A
222,71,131,A
173,87,119,B
182,74,142,C
254,70,110,A
291,76,137,A
171,90,121,B
188,79,157,C
160,70,163,C
208,78,127,A
283,77,106,A
179,82,122,B
152,73,143,C
157,77,167,C
170,71,161,C
163,74,158,C
170,78,153,C
249,75,115,A
246,73,138,A
186,81,133,B
250,74,126,A
217,73,124,A
184,83,115,B
165,89,131,B
166,70,157,C
186,80,145,C
189,80,155,C
199,74,157,C
179,88,105,B
166,73,159,C
183,75,146,C
191,78,147,C
178,76,151,C
262,79,130,A
224,80,123,A
267,70,126,A
165,86,131,B
194,73,168,C
162,80,157,C
257,72,111,A
265,74,136,A
195,90,116,B
153,81,100,B
166,72,165,C
152,78,144,C
157,79,156,C
173,89,134,B
195,84,107,B
160,77,154,C
183,70,164,C
181,71,168,C
190,90,108,B
176,70,151,C
276,72,107,A
243,79,114,A
197,88,131,B
162,71,146,C
245,74,130,A
185,81,109,B
153,84,105,B
166,82,102,B
185,88,120,B
164,70,167,C
180,73,162,C
190,73,161,C
219,76,114,A
268,77,118,A
155,86,140,B
155,83,140,B
170,70,155,C
163,78,164,C
151,83,116,B
186,75,166,C
181,74,162,C
220,73,115,A
156,85,132,B
189,78,165,C
160,80,104,B
191,81,130,B
214,75,122,A
258,71,118,A
194,80,103,B
197,72,144,C
171,73,141,C
166,73,167,C
170,79,161,C
210,79,140,A
287,78,133,A
218,76,140,A
290,75,137,A
162,84,120,B
194,83,138,B
157,86,114,B
299,70,104,A
167,88,134,B
153,90,128,B
181,82,110,B
182,70,145,C
223,71,105,A
217,71,110,A
181,88,140,B
158,80,135,B
187,78,164,C
183,72,164,C
185,74,169,C
171,70,165,C
238,72,109,A
290,70,117,A
175,90,130,B
196,87,131,B
174,78,164,C
163,71,168,C
162,77,159,C
155,72,146,C
197,79,154,C
174,75,166,C
196,80,167,C
193,78,153,C
156,79,125,D
175,77,121,D
181,73,128,D
200,80,134,D
177,71,136,D
170,77,127,D
178,76,129,D
183,80,123,D
191,77,121,D
175,71,140,D
162,71,124,D
179,79,136,D
167,71,133,D
178,74,127,D
167,80,126,D
191,78,121,D
188,71,135,D
168,75,127,D
161,70,139,D
152,75,140,D
193,72,132,D
175,76,136,D
183,72,130,D
193,80,121,D
153,72,140,D
189,75,139,D
190,73,123,D
192,75,126,D
154,80,130,D
179,76,129,D
159,73,130,D
156,74,134,D
177,79,121,D
197,71,123,D
168,78,139,D
196,79,126,D
197,71,126,D
178,79,123,D
151,72,132,D
167,71,125,D
155,77,135,D
152,70,121,D
177,78,137,D
193,74,137,D
158,73,135,D
172,79,132,D
168,78,123,D
151,74,121,D
176,80,133,D
178,70,140,D
182,72,121,D
152,76,133,D
161,70,135,D
154,78,126,D
172,75,140,D
165,73,134,D
177,70,138,D
159,71,136,D
190,78,123,D
159,75,134,D
191,76,130,D
179,76,140,D
196,78,139,D
163,73,126,D
198,70,140,D
150,74,140,D
157,79,122,D
172,70,138,D
182,72,133,D
193,74,128,D
193,70,134,D
163,80,121,D
152,77,121,D
177,70,133,D
161,79,124,D
167,78,127,D
188,70,120,D
195,71,126,D
155,79,140,D
164,75,139,D
178,73,131,D
187,79,126,D
151,70,140,D
163,79,132,D
157,75,138,D
182,73,123,D
193,77,120,D
166,80,132,D
189,76,140,D
172,73,127,D
190,79,135,D
179,71,128,D
199,77,135,D
196,76,126,D
178,72,121,D
184,74,137,D
183,76,128,D
164,80,123,D
156,72,124,D
189,73,128,D
198,75,136,D
179,72,135,D
197,72,139,D
190,78,132,D
157,76,135,D
182,72,131,D
186,74,131,D
165,75,139,D
173,70,130,D
200,78,130,D
153,70,131,D
187,77,121,D
189,79,127,D
182,70,129,D
180,79,122,D
175,80,123,D
200,70,130,D
170,70,139,D
165,72,131,D
162,74,124,D
189,79,132,D
200,74,137,D
162,74,134,D
182,72,136,D
192,70,136,D
179,77,120,D
178,76,140,D
156,78,130,D
168,76,122,D
186,77,134,D
184,79,123,D
171,73,138,D
163,76,126,D
158,72,122,D
152,70,120,D
189,71,140,D
163,78,133,D
174,72,124,D
167,75,135,D
172,73,138,D
175,78,131,D
183,79,136,D
150,73,138,D
197,77,130,D
161,79,132,D
184,78,127,D
165,80,126,D
154,70,129,D
200,78,132,D
186,70,129,D
153,74,136,D
189,77,127,D
165,71,135,D
162,73,133,D
155,72,134,D
194,70,122,D
192,76,130,D
154,78,132,D
154,72,133,D
172,77,136,D
174,75,126,D
168,70,129,D
181,80,138,D
158,75,125,D
161,70,135,D
180,70,139,D
195,76,139,D
172,74,140,D
159,80,133,D
152,80,125,D
180,73,132,D
171,75,138,D
178,76,120,D
200,77,133,D
152,78,137,D
165,72,133,D
189,80,136,D
175,78,132,D
153,73,122,D
181,74,125,D
177,73,130,D
159,79,130,D
177,74,140,D
154,72,133,D
168,72,133,D
164,78,136,D
171,70,124,D
174,79,127,D
155,70,123,D
185,75,133,D
180,75,135,D
194,79,120,D
178,74,122,D
171,77,126,D
150,78,132,D
165,75,128,D
184,74,129,D
179,74,134,D
170,74,140,D
198,71,126,D
183,71,124,D
200,71,125,D
151,80,127,D
172,73,135,D
162,75,131,D
166,71,130,D
164,77,127,D
167,72,136,D
173,80,123,D
186,80,122,D
155,73,129,D
150,70,138,D
195,72,124,D
168,79,139,D
174,72,132,D
174,70,127,D
150,76,127,D
195,74,136,D
194,73,136,D
181,79,121,D
185,72,140,D
192,73,140,D
166,70,135,D
182,77,134,D
195,75,138,D
172,76,133,D
197,74,130,D
175,71,139,D
180,78,127,D
168,70,138,D
183,76,127,D
160,77,121,D
196,76,122,D
156,72,140,D
190,70,120,D
195,80,135,D
200,73,129,D
160,76,137,D
182,77,123,D
172,80,121,D
179,78,124,D
200,79,120,D
199,71,134,D
174,79,129,D
157,73,137,D
163,79,120,D
175,77,134,D
183,73,132,D
191,70,139,D
177,76,133,D
169,76,125,D
179,71,126,D
171,74,131,D
160,72,135,D
153,80,140,D
171,70,128,D
157,80,139,D
197,76,123,D
181,74,131,D
177,73,129,D
178,73,140,D
171,70,133,D
160,72,125,D
161,72,124,D
192,76,139,D
162,80,127,D
177,74,138,D
157,76,137,D
173,78,125,D
200,71,138,D
161,79,129,D
168,72,140,D
159,77,127,D
158,73,140,D
174,75,131,D
179,72,130,D
179,71,124,D
194,77,136,D
170,80,122,D
164,75,135,D
161,78,127,D
178,80,136,D
200,70,121,D
156,75,126,D
188,73,120,D
173,77,136,D
194,80,136,D
188,75,136,D
178,74,137,D
190,72,127,D
178,79,132,D
162,71,134,D
185,71,129,D
164,78,133,D
190,73,128,D
177,71,140,D
158,77,120,D
175,74,123,D
165,78,134,D
179,74,121,D
193,73,123,D
170,80,120,D
155,71,127,D
166,78,122,D
161,74,132,D
184,71,121,D
184,74,129,D
152,78,127,D
171,78,129,D
185,72,122,D
162,76,128,D
163,75,139,D
171,74,138,D
162,77,122,D
163,70,135,D
195,71,138,D
200,80,126,D
195,70,138,D
163,73,124,D
199,76,132,D
181,77,122,D
175,73,131,D
166,73,124,D
183,80,135,D
190,77,138,D
195,80,136,D
151,73,124,D
181,79,122,D
173,70,127,D
163,72,130,D
156,70,135,D
186,72,123,D
169,75,120,D
176,71,128,D
194,71,137,D
195,71,123,D
151,80,136,D
159,77,123,D
156,76,140,D
177,78,133,D
150,73,133,D
150,72,136,D
199,80,138,D
175,74,137,D
159,70,123,D
175,74,122,D
153,79,129,D
176,70,125,D
182,71,138,D
184,71,123,D
161,71,132,D
184,72,130,D
159,72,140,D
172,79,125,D
182,74,131,D
178,73,127,D
186,72,131,D
173,71,137,D
158,80,121,D
166,70,140,D
175,78,137,D
188,75,134,D
173,79,130,D
183,71,140,D
163,79,122,D
169,75,120,D
168,75,135,D
169,80,129,D
194,73,127,D
169,70,135,D
199,77,128,D
180,75,135,D
192,77,128,D
179,77,123,D
179,80,122,D
176,75,132,D
167,74,125,D
195,73,138,D
180,75,135,D
163,74,126,D
174,73,138,D
193,74,129,D
173,71,133,D
151,71,124,D
192,73,127,D
150,77,134,D
196,75,122,D
155,80,134,D
153,73,136,D
160,74,126,D
181,75,136,D
200,78,133,D
151,78,139,D
170,80,129,D
198,80,124,D
187,70,133,D
159,71,137,D
195,75,131,D
182,79,126,D
196,78,136,D
186,70,138,D
186,76,138,D
182,75,133,D
162,77,132,D
157,77,133,D
188,73,120,D
195,70,133,D
188,71,127,D
153,79,135,D
168,80,138,D
175,79,123,D
184,74,124,D
175,70,122,D
171,70,135,D
182,80,122,D
194,77,138,D
169,76,129,D
158,78,133,D
157,70,132,D
161,73,134,D
189,70,123,D
154,72,135,D
156,79,129,D
175,71,122,D
200,73,129,D
191,74,126,D
177,71,133,D
189,70,139,D
185,76,136,D
172,79,136,D
191,80,126,D
164,72,131,D
185,75,124,D
188,70,129,D
150,78,125,D
188,70,127,D
175,74,120,D
198,73,139,D
172,76,124,D
196,74,123,D
184,79,127,D
183,78,133,D
156,71,129,D
172,77,129,D
152,71,129,D
156,71,123,D
167,73,129,D
172,76,138,D
155,75,135,D
177,80,129,D
159,80,133,D
171,70,120,D
180,72,130,D
191,71,129,D
174,71,136,D
174,72,126,D
171,74,127,D
163,73,135,D
193,80,126,D
199,77,140,D
190,74,120,D
175,73,133,D
158,74,138,D
182,72,127,D
197,76,122,D
158,73,137,D
150,71,139,D
194,77,134,D
160,70,126,D
197,80,126,D
195,75,134,D
183,80,131,D
162,76,126,D
158,80,130,D
182,70,136,D
158,77,137,D
164,74,123,D
184,73,133,D
155,79,123,D
184,79,134,D
155,73,125,D
186,73,122,D
179,80,137,D
168,74,133,D
160,70,135,D
155,76,133,D
165,75,132,D
199,77,133,D
190,77,131,D
156,72,130,D
150,79,134,D
169,77,130,D
197,78,136,D
181,71,136,D
183,79,133,D
183,76,135,D
179,74,131,D
169,76,136,D
187,71,138,D
156,74,140,D
178,80,126,D
162,73,122,D
161,74,140,D
200,78,131,D
167,77,127,D
159,74,132,D
177,74,135,D
173,75,127,D
193,76,139,D
196,71,122,D
200,80,140,D
190,73,120,D
193,80,131,D
188,80,120,D
185,75,126,D
199,71,136,D
150,71,132,D
176,73,127,D
155,72,139,D
184,74,125,D
185,79,135,D
159,79,138,D
160,79,128,D
168,73,139,D
169,76,120,D
190,72,130,D
193,72,126,D
158,71,130,D
163,74,124,D
187,75,136,D
166,76,137,D
189,74,135,D
158,74,137,D
178,72,131,D
187,71,136,D
168,70,136,D
174,70,121,D
187,77,133,D
181,72,139,D
157,79,135,D
199,76,126,D
181,70,122,D
153,70,126,D
161,78,125,D
187,75,135,D
164,72,128,D
162,77,132,D
157,71,127,D
154,77,131,D
168,74,139,D
188,79,128,D
177,70,127,D
163,71,133,D
192,74,124,D
157,72,131,D
193,71,132,D
199,72,131,D
163,75,123,D
167,74,129,D
154,78,139,D
180,73,135,D
194,79,122,D
